"","samp_id","meas_yr","Age","LateSuc_sp","Species_Div","MaxHgt","Special_Att","MaxDBH","DBH_CV","Hght_CV","DeadFallen_bio","DeadStand_bio","Live_bio","LargeTreesDen","TreeDen","CExyz","CVHeight","FD","CRugos","MADHeight","FHD","CANCOV","Hght_Max","outlier","SI","BEC","AOI","year","IMAT","Stand_Age","Productivity","Age_Productivity","Old_prod","ogi_cluster","BECsubzone","BECzone","PC1","PC2","PC3"
"116","04002 G000028",2017,-0.925748210832671,-3.39422830864248,-1.57166909909592,-1.52633915359574,2.38798360615263,-1.31264055835595,-1.27973994682294,-1.0656595119109,-0.489314008475097,-0.633604654798383,-0.958788463168785,-0.368081494057725,-0.134304843770293,-1.05574154442519,0.94395842432586,2.04044236138664,0.400656321910028,-0.48235345754825,-1.74222222822664,-1.10336915804547,-1.7904666563992,FALSE,0.155054487487532,"CWHxm2","AOI",2018,-1.40472102959364,"<70yrs","High-Prod","High-Prod_<70yrs","<70yrs","Low","CWHxm","CWH",-3.39652908029667,-0.597397794119829,-3.96623854775132
"117","04002 G000029",2017,-0.931167980193665,-3.34983223207045,-1.42202673956806,-1.55593370819769,1.10097623448959,-1.30294687863513,-0.501343351753095,-0.405586765703922,-0.477990601935787,-0.629138954619693,-0.970943230763673,-0.368081494057725,0.010543909331462,-0.824088422824903,0.850434164570072,1.94952191091332,0.337389790971159,-0.584194761444225,-0.468691574960292,-1.19136314948258,-1.74734329277684,FALSE,0.177294021755514,"CWHxm2","AOI",2018,-1.42059856432752,"<70yrs","High-Prod","High-Prod_<70yrs","<70yrs","Low","CWHxm","CWH",-3.10520674161711,0.17983520634062,-2.9621013995622
"118","04002 G000030",2017,-0.923414639732263,-3.12116059780016,-0.939547613880213,-1.63731873335306,1.07173291087505,-1.3320279177976,-0.619816839199402,0.241215878535699,-0.489314008475097,-0.630499795324392,-0.964282322081473,-0.368081494057725,0.346430278736159,-0.823696896485865,0.764844206529645,1.592750484643,0.140432822585839,-0.415424841969084,-1.0081213357931,-1.12317368269927,-1.77198521484676,FALSE,0.037034696054527,"CWHxm2","AOI",2018,-1.29158452448366,"<70yrs","High-Prod","High-Prod_<70yrs","<70yrs","Low","CWHxm","CWH",-2.97486004644833,0.423713329601589,-2.50771185387574
"119","04002 G000031",2017,-0.918376939527516,-3.40913303188088,-1.63305402314523,-1.55593370819769,1.50184003979416,-1.32427297402094,-0.992090954576827,-1.33447896563971,-0.489314008475097,-0.611328128797781,-0.936917919382908,-0.368081494057725,0.645250609570694,-1.06955264473133,0.611044774762195,1.11690044637717,0.00829266577706913,-0.653858097889277,-1.46964444341474,-0.993848573628187,-1.77583551517018,FALSE,0.147077910273745,"CWHxm2","AOI",2018,-1.54028690062926,"<70yrs","High-Prod","High-Prod_<70yrs","<70yrs","Low","CWHxm","CWH",-3.64003966318992,-0.466305902502737,-3.17603502395
"120","04002 G000032",2017,-0.91705594333444,-3.24852501556958,-1.19176086357595,-1.53373779224623,1.12300831746668,-1.30682435052346,-0.417614869646676,0.564618096219374,-0.489314008475097,-0.632412666960392,-0.941506174438513,-0.368081494057725,0.654216295534096,-0.765280103305529,0.408256712014307,1.02979290633626,-0.0560200516999223,-0.585803877065427,-1.61230408705539,-0.756521107134484,-1.57330971815802,FALSE,-0.0863803786213014,"CWHxm2","AOI",2018,-1.26053504507577,"<70yrs","High-Prod","High-Prod_<70yrs","<70yrs","Low","CWHxm","CWH",-2.9077822201407,0.757855504411425,-2.55358089461631
"121","04002 G000033",2017,-0.924492697927168,-3.35430338867335,-1.4508267984086,-1.5485350695472,1.45251099335405,-1.31651803024428,-0.518956564910281,-0.695059688428794,-0.489314008475097,-0.591826986310201,-0.926336957068902,-0.368081494057725,1.53236644978262,-0.802345751762242,0.0364216369473715,1.64268302644922,-0.355387164992733,-0.891966513590773,-1.73954885210951,-0.424899948186034,-1.65031572462652,FALSE,-0.0100346856588717,"CWHxm2","AOI",2018,-1.39405541867351,"<70yrs","High-Prod","High-Prod_<70yrs","<70yrs","Low","CWHxm","CWH",-3.49166764917979,0.180602277845104,-2.70561748008967
"122","04003 G000002",2016,-0.496188669892766,-2.06877398263613,0.901347223742248,-0.246374667061261,2.11129060682606,0.682318728189221,0.114710078850635,0.131884581765596,-0.42651873177676,-0.169490700848356,-0.784371124140512,-0.169924324220845,-0.665413202684098,0.35898187717729,0.0263436266651501,0.469371539994462,0.545128102699643,0.103516042179787,0.549959814802279,0.168490574966828,-0.0385800092407206,FALSE,0.0074943027485313,"CWHxm2","AOI",2019,-0.0530148121982554,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHxm","CWH",-0.130767766162994,0.136350586891748,-2.73043371774044
"124","04003 G000005",2016,-0.360971755407648,0.412462226982366,0.550903860977674,-0.187185557857354,0.159513116071889,-0.494493989918573,0.493153622343308,0.508564074896726,-0.409713498549674,1.07540811088032,-0.578233106716612,-0.368081494057725,3.24345312560197,-0.310004986802464,-1.09864026109979,-0.695673718528678,-1.13281296288758,-0.949972060561994,-1.34407968184667,0.72899759640781,-0.636916679501001,FALSE,-0.943268947290259,"CWHxm2","AOI",2019,0.0476622364753481,"70 - 140yrs","Low-Prod","Low-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHxm","CWH",-0.883787377802742,1.30132177912826,1.38777312395247
"125","04003 G000006",1999,0.712129000691764,0.412462226982365,-0.692935682552966,0.567475584492453,0.133574183947209,0.449670414889492,0.582868221355512,-0.572249772032686,0.973453532622747,3.6191100046974,-0.64031559513396,-0.0915395879771676,-0.0490905595630354,0.248550519889172,2.04911019716913,-0.783813783713513,-0.777735819459387,1.86490616137354,0.515322333971986,-0.292466104732205,0.13699368550747,FALSE,0.0945445618752077,"CWHxm2","AOI",2019,1.05895318051407,">250yrs","High-Prod","High-Prod_>250yrs","High-Prod_>250yrs","High","CWHxm","CWH",1.31772829541516,0.722538454188738,-0.432588287827162
"126","04003 G000008",1999,-0.202935925801351,0.0870975011357049,1.22755816447995,1.21855578573543,1.07847034327644,0.366304769290423,0.810540631707017,0.624415406960124,0.0699812026169155,2.44287126573248,-0.177794096119986,-0.220159271231254,-0.40645983676884,0.602396046060515,0.471647043184371,0.0158922668150072,0.468213547620086,1.60394070298512,1.33046049462603,-0.122899993964252,1.16733405205606,FALSE,0.858135789482434,"CWHxm2","AOI",2019,1.13239251187987,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","High","CWHxm","CWH",1.7329136235119,1.07317857884851,-0.620856618369743
"127","04003 G000018",2017,-0.916163837681345,-3.40551417741625,-1.58110956279446,-1.40796093518793,1.98740859205693,-1.26998836758434,-0.930784789277406,-1.01542257258281,-0.489314008475097,-0.61326199726082,-0.939542015164311,-0.368081494057725,0.055796557848747,-1.12887116630337,0.00544358335188122,0.104203621674515,0.0667331992132152,-0.974262704253456,-3.01524349196061,-0.510112215496512,-1.53095641460034,FALSE,0.181767543134212,"CWHxm2","AOI",2019,-1.40008968376227,"<70yrs","High-Prod","High-Prod_<70yrs","<70yrs","Low","CWHxm","CWH",-3.28043028937802,-0.356128693179148,-3.65519933831956
"128","04003 G000019",2017,-0.915296892273604,-3.41265348276785,-1.65364583333333,-1.41535957383841,0.261940816455297,-0.364598681659558,-0.13581371268352,-1.10608785874125,-0.286103982606604,-0.518305811576816,-0.9514925550234,-0.368081494057725,-0.167013846991211,-2.95371765335915,-0.28061398758526,-0.145238043233521,-0.613162235624112,-1.21039957687938,-4.07841624945935,-0.270231033910298,-1.52864623440628,FALSE,0.283137537404411,"CWHxm2","AOI",2019,-1.39031360905566,"<70yrs","High-Prod","High-Prod_<70yrs","<70yrs","Low","CWHxm","CWH",-2.65669507229993,0.0245729280196644,-2.78041428173866
"129","04003 G000020",2017,-0.915881909634085,-3.32826452602762,-1.36033426303858,-1.50414323764427,0.928513857595574,-0.383986041101202,-0.0466812034687325,-0.978293939622206,-0.489314008475097,-0.614777383024926,-0.905742998009728,-0.368081494057725,0.389551779972585,-0.905337894335292,0.133749088786941,0.689034827563922,-0.541901940809736,-0.922937040931714,-1.97556050702153,-0.537617690485968,-1.7180810103188,FALSE,-0.0720687179097861,"CWHxm2","AOI",2019,-1.30463477113382,"<70yrs","High-Prod","High-Prod_<70yrs","<70yrs","Low","CWHxm","CWH",-2.70884097974941,0.0508393607462128,-2.85194840954513
"130","04003 G000021",2017,-0.929121016703035,-3.41265348276785,-1.65364583333333,-1.28218407812962,0.787736345090121,0.197634742148119,1.63572429848874,-0.882057493751221,-0.489314008475097,-0.45148180087963,-0.917268230352706,-0.368081494057725,0.149510824256482,-1.33884410397794,-0.675904587807844,-0.576561509021738,-0.681592874673051,-1.32082226293058,-3.8014681365869,-0.0383536133442277,-1.36539350069305,FALSE,0.704556238224537,"CWHxm2","AOI",2019,-1.05889954661278,"<70yrs","High-Prod","High-Prod_<70yrs","<70yrs","Low","CWHxm","CWH",-1.82381610704603,0.929575725949586,-3.02380510923288
"131","04003 G000901",2017,-0.918685194189119,-3.41265348276785,-1.65364583333333,-1.43755548978988,0.307009004623996,-0.141644048080651,0.251628366379843,-1.36538298940295,-0.489314008475097,-0.565324785131388,-0.946668184569473,-0.368081494057725,-0.0933348899425056,-1.28114369052089,-0.0475927784880126,0.590007725131147,-0.322340763222503,-1.06845898590897,-2.75452526162256,-0.305438615593923,-1.61181272139227,FALSE,0.0775507297351214,"CWHxm2","AOI",2019,-1.4112601400127,"<70yrs","High-Prod","High-Prod_<70yrs","<70yrs","Low","CWHxm","CWH",-2.58258364135951,0.0114925200488654,-2.81314158937924
"132","04008 R000523",1989,-0.501822831241502,0.412462226982366,-0.307087861651513,-0.172388280556378,-1.27857179731115,-0.703877471888329,0.753020133582084,0.906111913210939,-0.489314008475097,-0.212472815120523,-0.456212666590156,-0.368081494057725,1.00297000881458,0.411393958407496,0.310171231627834,0.395130538075381,-0.0176715997128057,0.14644275986302,0.570982026612543,0.54768307496647,0.394193747112275,FALSE,0.600400415155669,"CWHxm2","AOI",2019,-0.544702840315104,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHxm","CWH",-0.820016085443142,1.38118036596181,1.46456418145269
"133","04008 R000527",1997,-0.562765754825965,0.412462226982366,-0.430016284176568,-0.520124297129328,-0.934921582746448,-0.9287708414114,0.191883872414769,-0.102909248449644,-0.489314008475097,-0.286749184948049,-0.391976494928521,-0.368081494057725,1.82278397701516,-0.775494249862636,-1.7450699130326,-1.51240857813939,-1.2648818156784,-1.20437321435343,-0.782817611848236,0.744818782220783,-0.223394424765131,FALSE,0.353445120784484,"CWHvm1","AOI",2019,-0.747124637179849,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-1.67241391970218,0.643708691010849,1.45284930094788
"134","04008 R000529",1997,-0.589485465313085,0.412462226982366,-0.584968227560747,-0.712488902042024,-1.12163717868958,-1.00050407134548,-0.0129632983115284,-0.15000715174331,-0.489314008475097,-0.17511588488438,-0.481797794298874,-0.368081494057725,2.47178394900068,-0.102566682213343,-0.911900721797001,-1.2010518752876,-1.09786633356872,-0.55708282930506,-0.17624165040189,0.691570562774179,-0.19875250269521,FALSE,0.483309109704222,"CWHvm1","AOI",2019,-0.839879476814571,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-2.05325220662847,0.664103958954354,1.74436974399177
"135","04008 R000533",1997,-0.589764541119513,0.412462226982366,-0.130704639818932,-0.46833382657591,-0.907591116298186,-0.794998061264056,0.40167701316128,0.133013763862053,-0.489314008475097,-0.258544847983532,-0.424834992318188,-0.368081494057725,1.4813890186816,-0.496508395515468,-1.62831628331857,-1.52299134431909,-1.31838982215691,-0.958533867909573,-3.41203295602705,0.76616664461538,-0.144848298167257,FALSE,0.539355271582844,"CWHvm1","AOI",2019,-0.631182126591753,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHvm","CWH",-1.34502418300934,0.807654578600099,1.39627681520532
"136","04008 R000536",1990,-0.528182702480567,0.412462226982367,-0.218541853940174,-1.34137318733353,-0.747586598523566,-1.16141915471113,-0.19471898849563,0.617457160375261,-0.489314008475097,-0.622115077571044,-0.77553442315967,-0.368081494057725,2.78707909054359,-0.501315317320503,-1.26676588860446,-0.910703324260191,-1.26271377288947,-1.08766895394929,-0.407349158250818,0.7249371271985,-0.529878330509779,FALSE,-0.575407994546714,"CWHvm1","AOI",2019,-0.913818037305046,"70 - 140yrs","Low-Prod","Low-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-2.35964000732802,0.915955950231238,1.79422800144789
"137","04015 R000501",2006,-0.561568622674559,0.292354534007898,0.42323048442638,-0.275969221663214,-1.24619465104361,-0.860915083365646,0.227054168678062,0.323281450015871,-0.0889290019322919,-0.420799112266546,-0.683820714598478,-0.368081494057725,1.41027978291179,-0.0520266704871238,-0.835306620687817,-0.315279114818851,-0.333299264107967,-0.0776974937029156,0.758913401352457,0.720362270002818,0.55359618050208,FALSE,0.382149982112379,"CWHxm2","AOI",2019,-0.574900082811026,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHxm","CWH",-1.22775084250083,0.953067808707698,1.61394692841752
"138","04015 R000503",2006,-0.563017843712557,0.412462226982366,0.168501109725154,0.23453684522048,-0.996024985803521,-0.701938735944164,0.428270261339068,0.654378041475841,-0.340093985772418,-0.190925643325555,-0.456363894772589,-0.368081494057725,1.53362906464247,-0.305543508685595,-0.808339991167607,-0.859202860205294,-0.283519492132999,-0.916734073801159,-2.46033183065318,0.193259696676179,-0.437471122747574,FALSE,0.989222722852709,"CWHxm2","AOI",2019,-0.407987964623384,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHxm","CWH",-0.807733052815761,1.20247393462913,1.52397965802693
"139","04015 R000517",1992,-0.54957756126455,-3.41265348276785,-1.44001568560708,-0.483131103876886,2.42236143158016,-0.864792555253974,-1.24619932352075,-1.13070345125981,-0.489314008475097,-0.639583181076275,-0.664676635934267,-0.368081494057725,-0.369694060527495,-0.0733386885060374,1.00519280440133,0.805309530994228,-0.326942034022934,-0.0410088197011461,0.148453978102694,-0.410668902674514,-0.412059140612968,FALSE,0.237181485282057,"CWHxm2","AOI",2019,-1.16775457579229,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Low","CWHxm","CWH",-2.52832508179468,-0.784007662428328,-4.12452100549767
"140","04016 R000520",1994,-0.586608057341928,-3.37267481041023,-0.830169737702404,0.819029298609056,1.68609556258619,-0.409189608375339,-0.13212459208094,0.285349000870085,-0.489314008475097,-0.639583181076275,-0.171728196736132,-0.368081494057725,-0.572247301455785,0.694249498696731,0.187661487431349,-0.483290128085208,0.0517184705222899,1.70106451366817,0.838202633616472,0.447813535829828,0.542815339596489,FALSE,2.38356235082567,"CWHxm2","AOI",2019,-0.644548099168999,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHxm","CWH",-0.88988100997159,0.390748002994802,-3.46120963077577
"141","04021 G000001",2015,-0.193314592091498,0.412462226982366,0.706824169244628,1.02619118082273,-0.416335415483627,0.546607212097712,0.170560906541725,1.07272520704697,-0.181515203473963,1.84304199511011,0.0249146379583304,0.0546468349381367,-0.275283835194428,0.224801651423517,-1.31107536098291,-1.24801102653971,-0.566204851382028,-0.467569590265928,-0.305392187428181,0.714018358991395,0.806175881718774,FALSE,0.621795190934279,"CWHxm2","AOI",2018,0.8001869031157,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","High","CWHxm","CWH",1.46207988493517,0.806735111764433,0.524401436724541
"142","04021 G000002",2015,-0.253559296145596,0.412462226982367,-0.255603117288029,1.52189997040545,-0.435663955339076,0.585381930981,-0.29075626701894,1.2800331471082,0.304498841273075,0.13462637319306,0.216551356629609,-0.0638785871715249,-0.715397478979621,0.767997791122956,-0.546222853070149,-1.11811776515038,0.241665561810218,0.684447488192362,2.21558134389114,0.436069557803758,1.4638071769598,FALSE,1.09916303301563,"CWHxm2","AOI",2018,0.418772954372305,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHxm","CWH",1.32753741143047,0.723507987494275,0.163375886052763
"143","04021 G000003",1999,-0.251336722027588,0.412462226982366,0.11537811158776,1.64767682746375,-0.104012871474541,0.0309034509499808,-0.108661646440729,-0.435669063810375,-0.338817689764031,1.27729952470368,0.125952230908556,-0.368081494057725,-0.616512565567936,0.856967953985128,-0.284404058503778,-1.6866059262607,0.554914323630915,0.96262671774661,1.46116463124253,0.303583408854044,1.69713537655937,FALSE,1.25552965122465,"CWHxm2","AOI",2018,0.241018130622788,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHxm","CWH",0.718814857348257,0.0686056172278525,-0.0182539943486198
"144","04021 G000004",1999,-0.224842367196601,0.412462226982366,0.523270773610961,1.45531222255105,-0.0535365007255978,0.39150833656456,0.0522601694639788,-0.253280692840187,-0.357295140881064,1.97380442029428,0.239776979953337,0.102081007288218,-0.680483544999534,-1.11835450861312,-0.87366007541958,-1.6103830858421,-0.118956762022614,0.072247359969136,-0.00173111612423541,0.530118763818424,1.58085630679193,FALSE,1.01307618714397,"CWHxm2","AOI",2018,0.73448100784335,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHxm","CWH",1.31476643950674,-0.0208030884979559,0.032886599059695
"145","04021 G000007",2016,-0.418630114617684,0.380509499169432,-0.548896105318378,0.974400710269311,-0.404728231172254,0.653237689026755,0.790016350406884,1.15632891005442,0.215816103710401,0.520178879225331,-0.0675065819514673,0.373972777351315,-0.0768122742325679,0.830135938316473,-1.07124955835579,-0.372700240897294,0.119648966055655,-0.250431913378224,1.0324352157672,0.721978694819756,0.959417834591098,FALSE,0.967470801640253,"CWHxm2","AOI",2018,0.614026454538877,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHxm","CWH",1.29680978546277,1.23644423555665,0.267134977546431
"146","04021 G000008",1999,-0.417013788264331,0.412462226982366,-0.336918021830338,0.722846996152708,0.0267668163749936,-0.331640170608763,0.0688831271441537,-0.0675941735041121,-0.108798286986426,-0.213232077852617,-0.205500956000378,-0.368081494057725,0.0254406088445446,0.863228839525845,-1.01387137756107,-0.513012282987975,0.089151583939535,-0.160292872622833,0.816686416503167,0.692527845527649,0.888572308640074,FALSE,1.09409061865233,"CWHxm2","AOI",2018,-0.235028323336078,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHxm","CWH",-0.234511411028754,0.427285902292006,0.115583272368489
"147","04021 G000009",1999,-0.429249689706939,0.412462226982366,0.325897355317698,0.648860609647825,-0.598149974595774,1.53536254362156,0.932278191526796,-0.507694136510849,-0.139458038433733,2.9018011107091,-0.0620381860719408,0.195166292672873,-0.2085063227079,0.68046962910509,-1.34530858247009,-0.76307070694745,-0.470252136856594,-0.767865532342516,0.442991952180055,0.703756571415476,0.926305251809641,FALSE,1.09131823806938,"CWHxm2","AOI",2018,1.02948627057901,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHxm","CWH",1.69257515387333,0.472123910134755,0.294036122494879
"148","04021 G000010",1999,-0.416610935421049,0.412462226982366,-0.0902312818290158,0.685853802900267,0.281658148779103,0.796704148894921,0.492696054282855,0.0403168659324673,-0.361254356677965,0.987053072975762,-0.245993575546204,-0.178171441745411,-0.18004014401031,0.676858528633726,-1.11080170271718,-0.595617209248548,-0.0476435439576425,-0.379746090514616,1.57487609717224,0.737080040528783,0.862390266440783,FALSE,0.971454438313199,"CWHxm2","AOI",2018,0.324228207536521,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHxm","CWH",0.764278288419717,0.557146804967059,-0.20349770237825
"149","04021 G000011",1999,-0.351557990186338,0.412462226982366,-0.107043487765828,0.648860609647825,0.0496003145066179,1.03129119813881,0.860544125122042,0.164748979803981,-0.403342787697678,2.48327750117536,-0.327047511370928,0.00363794794520127,-0.100945127832879,0.81848964019324,-1.15276812548384,0.509273705736958,0.133223537219155,-0.500076826035153,0.317691307066764,0.714806934365861,0.929385492068382,FALSE,0.553947985703203,"CWHxm2","AOI",2018,0.763905251529333,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHxm","CWH",1.27915750791981,0.90445269932841,-0.0925811181561057
"150","04021 G000012",2005,-0.422407795344326,0.412462226982366,0.270063683892065,0.996596626220776,1.27226690818652,-0.147460255913145,0.171572683295019,0.912450660105675,0.343592364614892,-0.42759631352628,-0.321405023380981,-0.368081494057725,-0.34395761548583,0.158518550252111,1.62923418093646,-1.21697254011393,0.714276914860067,3.38351894201947,-0.000446211793514451,-1.08623771350913,0.597489604189127,FALSE,1.28768357009864,"CWHxm2","AOI",2018,0.254589356713461,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHxm","CWH",0.566192780574622,0.949029322506107,-0.638478226728818
"151","04021 G000013",2016,-0.102105214235197,-0.258836617750606,1.55253825931209,0.819029298609056,-0.345930111771305,0.595075610701822,0.0774324048935423,0.393912747489768,-0.174920728997767,0.213223665492093,-0.274263724962008,0.124880148228664,-1.00799794543959,0.645856269270151,-0.667587583440865,-0.363976599748538,0.0783469210664931,-0.0848303742146948,0.0468821678241817,0.443478528608475,0.802325581395349,FALSE,-0.0532131860911006,"CWHxm2","AOI",2018,0.354671306414834,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","High","CWHxm","CWH",1.08300053968297,0.0577566984804575,0.00824127583483342
"152","04021 G000014",2016,-0.247006672342054,-1.51346992641887,0.980696529207226,1.11497484462859,1.66581487791028,1.03129119813881,-0.085152182451919,0.171010708440924,-0.0207738417255776,0.0683907992221037,-0.476932460127497,0.226996369627886,-0.921758520115631,0.621015554151106,-0.377170832506179,-0.232112711069767,0.167805975759712,0.196347058796447,0.529518920125097,0.430559573168772,0.47736023409826,FALSE,-0.0318744891499502,"CWHxm2","AOI",2018,0.503049629694155,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHxm","CWH",1.07052498498423,-0.0228439997183557,-2.27157975823462
"153","04021 G000015",2016,-0.1561939303401,-2.11247904718265,1.07593014465727,0.819029298609056,2.81443911000981,0.389569600620396,-0.307702914755706,0.01704710039362,0.305887195847756,-0.0127869829411978,-0.606218942433139,0.0992315375830375,-1.12301220278554,0.367471809557656,-0.032336752404088,-0.579947887385158,0.092898781494088,0.387728140574379,-0.094993998877416,-0.150494767849149,0.507392576620977,FALSE,0.435051829347224,"CWHxm2","AOI",2018,0.460936944134365,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","High","CWHxm","CWH",0.605873606833995,-0.162499037442911,-3.36139639396735
"154","04021 G000016",2015,-0.239385835272828,0.412462226982366,0.230740750301062,1.61808227286179,-0.237232153767638,0.135595191934858,0.804845588427842,1.72538593491885,-0.255881730515488,0.135481183403377,0.00598946485299497,-0.368081494057725,-0.597961461253017,0.981417577043544,-0.961615793671151,-0.296269625528957,0.335794185190523,0.187375266707504,0.981225111479112,0.750412616567302,1.60857846912059,FALSE,0.637773261974953,"CWHxm2","AOI",2018,0.302369089524006,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHxm","CWH",1.35525036561388,1.53692345340623,0.303533293012647
"155","04021 G000017",2015,-0.26715876155454,0.412462226982366,0.43916131586888,0.23453684522048,-0.451312248475421,0.158860023264831,0.598094877494413,1.16433435172778,-0.160844061148544,0.494878954257071,-0.246294647513729,-0.368081494057725,1.29380837745933,-0.154279144395207,-1.09179196971253,0.180020717200088,-0.296487998526214,-0.606738972494418,0.257169046990222,0.723268055549601,0.05459725858617,FALSE,-0.355266078344232,"CWHxm2","AOI",2018,0.14960826787309,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHxm","CWH",0.243375332269881,1.33062025927789,1.09591805409556
"156","04021 G000020",2015,-0.215338028673368,0.412462226982366,0.0764259372859558,1.53669724770642,-0.153915647101337,0.523342380767739,0.0856697373482482,0.933319653316588,0.547539027422447,0.22843288778713,0.537601396568527,0.223092712042676,-0.556448410053489,-1.89713848964652,-1.28191592041396,-1.08487655167799,-0.435603987366939,-0.429985801004266,1.5129316293826,0.681986608512498,1.45918681657169,FALSE,0.978726577989582,"CWHxm2","AOI",2018,0.756979287506222,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHxm","CWH",1.64353010223011,0.517110807721084,0.152260242817358
"157","04021 G000021",2015,0.0608962411539988,0.412462226982366,0.03719792276719,1.53669724770642,-0.424686285644297,0.498138813493602,-0.162185795788264,0.42672105244003,0.0859180289560703,2.28526225249813,0.260738778142596,0.0835203438310695,-0.387270679241457,-0.762649251218201,-1.4074049893955,-0.94772551643252,-0.545446245360374,-0.256328920848756,-1.5056985348711,0.710072337789458,1.31518558447559,FALSE,0.372736398182423,"CWHxm2","AOI",2018,0.881655239813317,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","High","CWHxm","CWH",1.57226946810957,0.3816751831774,0.242261366400143
"158","04021 G000022",1999,-0.228949275992048,0.412462226982366,0.176168867516716,1.38872447469666,0.577418133636191,0.346917409848779,-0.053477443720317,-0.517023900504416,0.511216792223441,2.85751987831749,0.0751677520048039,-0.0681062092433503,-0.520932396257733,-0.29139341390118,-1.03162989849477,-1.38373692395239,-0.0568471075939722,-0.180555863089828,0.767816361465846,0.602139941958385,1.67634375481288,FALSE,0.603087874587166,"CWHxm2","AOI",2018,1.08213960039397,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHxm","CWH",1.40789681790633,0.229024750140787,-0.531382110515324
"159","04021 G000023",1999,1.60514018008948,0.412462226982367,0.175815235924292,0.745042912104173,0.786080296181035,0.275184179914696,0.267480247939165,-0.322811287887421,0.988643321594204,1.17603793910871,-0.333468818442795,-0.211111035697975,-0.0573051464807712,0.690730625900448,-0.0307219083807864,0.0877836586063552,0.250294701973196,0.654808244763584,-0.882908718814055,0.402861032407238,0.526644078238103,FALSE,0.11397990786878,"CWHxm2","AOI",2018,0.699591454435616,">250yrs","High-Prod","High-Prod_>250yrs","High-Prod_>250yrs","High","CWHxm","CWH",1.31885372002626,-0.0466380584860147,-0.484795167647258
"160","04021 G000024",2018,2.36150008008884,0.412462226982366,0.201342039903065,1.33693400414324,1.22640004326546,1.16700271423032,1.42094338048198,0.872624162176832,5.42700038363654,0.701577240209836,0.337855774956804,0.573349274081106,-0.306552770993642,0.854234036001105,-1.27174210974938,-0.227360442346627,0.0492557650962534,-0.41688620628893,0.180948756238876,0.738720164828699,1.25974125981827,FALSE,0.384790554061842,"CWHxm2","AOI",2018,2.74826079003128,">250yrs","High-Prod","High-Prod_>250yrs","High-Prod_>250yrs","Very-high","CWHxm","CWH",4.42375714900632,1.17689535489643,-0.980547652977698
