"","samp_id","meas_yr","Age","LateSuc_sp","Species_Div","MaxHgt","Special_Att","MaxDBH","DBH_CV","Hght_CV","DeadFallen_bio","DeadStand_bio","Live_bio","LargeTreesDen","TreeDen","CExyz","CVHeight","FD","CRugos","MADHeight","FHD","CANCOV","Hght_Max","outlier","SI","BEC","AOI","year","IMAT","Stand_Age","Productivity","Age_Productivity","Old_prod","ogi_cluster","BECsubzone","BECzone","PC1","PC2","PC3"
"12","01004 R000506",1996,-0.600494813908983,0.411899839191362,-0.380020818726271,-1.50529590400711,-1.25875210666078,-1.07526965158687,-0.369263789674068,-0.436667678217831,-0.488623441549794,-0.63855928329829,-0.943855365014387,-0.367591451756808,0.732482386017726,-0.016145700411384,-0.844531161553051,-0.142466170229156,-0.865948151362364,-0.734413566094807,0.12266001611636,0.645542624273702,-0.686430223592907,FALSE,-0.803004614633876,"CWHvm1","AOI",2019,-1.1784387264463,"70 - 140yrs","Low-Prod","Low-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-2.38134042253467,0.0954951640836621,1.33962879802694
"14","01004 R000508",1996,-0.275924507265211,0.411899839191362,-0.276271071973073,-1.66824679653359,-1.1284340857668,-1.10824862264297,-0.490697777568824,-1.0668461957964,-0.488623441549794,-0.63855928329829,-0.931829120362275,-0.367591451756808,1.35629499099033,-0.016145700411384,-0.844531161553051,-0.142466170229156,-0.865948151362364,-0.734413566094807,0.12266001611636,0.645542624273702,-0.686430223592907,FALSE,-1.06555247452088,"CWHvm1","AOI",2019,-1.24345582077026,"70 - 140yrs","Low-Prod","Low-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-2.68201674562446,-0.350359447563829,1.44189025019767
"15","01014DR000501",1992,-0.577851928618606,0.411899839191362,-0.990523575724763,-0.416487667580179,-1.10031337543836,-0.960813222627454,0.667791153157584,0.471601468501501,-0.488623441549794,-0.124618869253228,-0.598074951310918,-0.367591451756808,1.56395770583822,-0.0532038970900133,-0.576975061932885,-0.283370047724424,-0.96293181085334,-0.614030388045277,0.10517967767262,0.535331524155352,-0.691056283731689,FALSE,1.14220612137085,"CWHvm1","AOI",2019,-0.73284956370426,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-1.44994351232116,1.27467210192886,1.46708572021186
"17","01015AG000504",2001,-0.303291263013727,0.411899839191362,-1.27894998644511,0.9760017776461,-0.632876868003864,-0.349732288352603,-0.61074852913429,-0.818806702225389,0.652599594844459,0.1187162661493,0.196365977803465,-0.367591451756808,-0.0733094852709478,0.794900662947985,-1.40452583918698,-0.473019652536032,-0.0229635403446072,-0.6916432520068,0.853888310810911,0.707964919103331,1.16784888203547,FALSE,1.64324898346073,"CWHvm1","AOI",2019,-0.22460709548541,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHvm","CWH",-0.351731679319008,-0.133761281037794,0.152292877465518
"18","01015AG000508",2019,-0.338695575849783,0.411899839191362,-0.506068022392336,1.3833790089623,-0.66268482095201,0.0304958485295259,-0.646250388419791,-0.178917973370375,0.500202685691518,-0.296796870260622,0.422381962726152,-0.367591451756808,-0.514815331204359,0.529206965373797,-1.42280956341978,-0.882165805895237,-0.00881520615520548,-0.713832261933982,0.455563663653753,0.673838850883742,1.34441017733231,FALSE,1.92884332769469,"CWHvm1","AOI",2019,-0.0632423259604916,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHvm","CWH",0.31156742965927,-0.104066160379491,0.255416541510007
"19","01015AG000512",2001,-0.352817706976719,0.411899839191362,-0.912429437195682,1.13895267017258,-0.848984526877924,-0.405990533095367,-0.504984323143805,-0.307336939227851,-0.0113590160375426,0.162778075592239,0.11410458346159,-0.367591451756808,-0.645544480664486,-0.114638920732472,-1.48575779026733,-0.682066898963219,0.0180666455967128,-0.736262812867297,0.731784727424173,0.670395847157558,1.18712413261372,FALSE,1.61062534035671,"CWHvm1","AOI",2019,-0.321724269847421,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHvm","CWH",-0.177229316678493,-0.00447203313584879,0.255956167520425
"20","01015AG000516",2001,-0.352362447407276,0.411899839191362,0.0460681556703254,0.998222353899711,-0.66268482095201,-0.208116706758749,-0.151817813678374,0.0717169702994372,0.36817567959008,-0.360517476736989,-0.028199193347558,-0.367591451756808,-0.656399247581003,0.408102300342175,-1.3792605284308,-0.58212697773135,-0.0145106313700915,-0.574650886874058,0.793978450455391,0.693875051664311,1.04525828835775,FALSE,1.48901766472804,"CWHvm1","AOI",2019,-0.115305366072816,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHvm","CWH",0.212465770091415,0.287812245006197,0.418414362023792
"21","01015BG000008",2019,-0.689532529380896,0.411899839191362,0.19603751123974,-1.63121250277757,-0.412555410767357,-1.32358190424459,-0.916957415654242,-0.872616383890094,-0.488623441549794,-0.637256220150087,-0.941094202141273,-0.367591451756808,3.43873729408271,-1.38074311935141,0.485658209445355,1.03281424270295,-1.17525307577017,-1.27577988265032,-0.512634585371871,-1.87232008017508,-1.92390131071704,FALSE,-1.43407310620361,"CWHvm1","AOI",2019,-1.12299744957902,"<70yrs","Low-Prod","Low-Prod_<70yrs","<70yrs","Low","CWHvm","CWH",-3.29867405144387,-0.0923698208519224,1.91128571954576
"22","01015BG000009",2019,-0.712609783385264,0.40010736219969,0.368920685320471,-1.17198726020295,-0.917594902447414,-1.21300535423295,-0.669563945209631,-0.65625710697978,-0.488623441549794,-0.638057866232323,-0.879171431055861,-0.367591451756808,3.72851466237231,-1.06030378582486,0.535258090076173,-0.0363488714463757,-1.25756927633889,-1.17387939809378,-0.126370103687436,-0.867107666217437,-1.29784117193524,FALSE,-1.22094566993464,"CWHvm1","AOI",2019,-1.05380951019652,"<70yrs","Low-Prod","Low-Prod_<70yrs","<70yrs","Low","CWHvm","CWH",-2.99606231116892,0.185435355295899,2.37048910973036
"23","01015BG000011",2019,-0.359469250930035,0.411899839191362,-1.1885241353711,1.85001111028813,0.0110991154800461,0.418483743307209,0.312213754144552,0.808201429964709,0.917134920062078,-0.189871766522373,0.4130980895381,-0.0951694347642718,-0.904199484143286,0.972893779655425,-0.0420159736195281,-0.80422979998308,1.86400731500556,1.38842905996986,1.07568713167945,0.101840693170299,1.6929067077872,FALSE,1.55858195811455,"CWHvm1","AOI",2019,0.490463240773479,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHvm","CWH",1.43351262526236,0.939740035394623,-0.432061646451013
