"","samp_id","meas_yr","Age","LateSuc_sp","Species_Div","MaxHgt","Special_Att","MaxDBH","DBH_CV","Hght_CV","DeadFallen_bio","DeadStand_bio","Live_bio","LargeTreesDen","TreeDen","CExyz","CVHeight","FD","CRugos","MADHeight","FHD","CANCOV","Hght_Max","outlier","SI","BEC","AOI","year","IMAT","Stand_Age","Productivity","Age_Productivity","Old_prod","ogi_cluster","BECsubzone","BECzone","PC1","PC2","PC3"
"12","01004 R000506",1996,-0.610607004934093,0.409764467321791,-0.370179879340974,-1.49356638155448,-1.24342269086889,-1.05918869324171,-0.376777942500028,-0.454198102336816,-0.478282427608092,-0.594165521959377,-0.932865802718233,-0.36502906595568,0.732835738265097,0.047565066383307,-0.965541384601292,-0.826313770407325,-0.730916886487923,-0.665467625899281,0.654048831876805,-0.600162866449511,-0.160628914466508,FALSE,-0.793710481864065,"CWHvm1","AOI",2019,-1.16874386955871,"70 - 140yrs","Low-Prod","Low-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-2.4102360649439,0.010558936272734,1.28617444642515
"13","01004 R000507",1996,-0.593920797789773,0.409764467321792,-0.386657207492172,-1.74644849386389,-1.22259736958817,-1.27001913091008,-0.968236385005376,-0.837318429800954,-0.478282427608092,-0.587568319040547,-0.954696545806557,-0.36502906595568,0.970720987418898,0.047565066383307,-0.965541384601292,-0.826313770407325,-0.730916886487923,-0.665467625899281,0.654048831876805,-0.600162866449511,-0.160628914466508,FALSE,-1.31569387197174,"CWHvm1","AOI",2019,-1.32261327555112,"70 - 140yrs","Low-Prod","Low-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-2.93738155816153,-0.454570655827279,1.28860814070901
"14","01004 R000508",1996,-0.276566471590191,0.409764467321791,-0.264783311210741,-1.65719598363704,-1.11077567816136,-1.09237496583766,-0.499036872696858,-1.08494891983448,-0.478282427608092,-0.594165521959377,-0.920880120790793,-0.36502906595568,1.35998775876148,0.047565066383307,-0.965541384601292,-0.826313770407325,-0.730916886487923,-0.665467625899281,0.654048831876805,-0.600162866449511,-0.160628914466508,FALSE,-1.05952693893001,"CWHvm1","AOI",2019,-1.23181780128179,"70 - 140yrs","Low-Prod","Low-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-2.70648810803322,-0.448999189297913,1.36410167398929
"15","01014DR000501",1992,-0.587303451515869,0.409764467321791,-0.990373156291823,-0.400223131275567,-1.08215240568766,-0.944012805996955,0.66732206659971,0.454895893761992,-0.478282427608092,-0.136301177436413,-0.588251654638292,-0.36502906595568,1.56876214094047,0.13700754809361,-0.711747280036461,-0.935769724356497,-0.613768172176241,-0.665467625899281,0.577426075616684,-0.604604678708913,-0.238436585913042,FALSE,1.17571721148662,"CWHvm1","AOI",2019,-0.727564862719634,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-1.51120804185708,1.15780787408597,1.47798257206269
"16","01014DR000505",1990,-0.615119370117133,0.409764467321791,-0.0626423768456295,-1.73157307549275,-0.818430692114903,-1.26806699722797,-0.0710650066111752,-0.168857585207488,-0.478282427608092,-0.594165521959377,-1.02047412642253,-0.36502906595568,-0.892312984068448,-0.234011378533361,1.707653106567,-1.05086787326142,-0.015211770623743,-0.665467625899281,-0.778709769307793,-0.155241338466094,-1.01669620563693,FALSE,-0.77725919344437,"CWHvm1","AOI",2019,-1.07131843249672,"70 - 140yrs","Low-Prod","Low-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-2.00458746530741,0.134044451442916,0.620431372176913
"17","01015AG000504",2001,-0.30473172731138,0.409764467321791,-1.28337776400774,0.998066195611751,-0.606362058993638,-0.329090696130871,-0.619903169770456,-0.836684167899142,0.749164840358237,0.080483646690527,0.203509744031825,-0.36502906595568,-0.077269726340654,0.142297854301172,-1.37679882913968,0.186862474262452,-0.468937541299458,0.307386958343651,0.687652593078443,1.18026354752739,1.82182537986585,FALSE,1.68299782118663,"CWHvm1","AOI",2019,-0.206285995544588,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHvm","CWH",-0.32026825324598,-0.164800321256446,0.0961448384780378
"18","01015AG000508",2019,-0.341169057838384,0.409764467321791,-0.498227832271579,1.40714020081815,-0.636702727815756,0.0535275055635808,-0.655646205237639,-0.19621432074584,0.585253699572548,-0.289692826386621,0.428763410838341,-0.36502906595568,-0.521139056859015,0.26125131559287,-1.35877659642107,0.301277134336805,-0.486205515064677,0.395727605097766,0.631814200126617,1.3497927154279,1.98492461401845,FALSE,1.97214768047331,"CWHvm1","AOI",2019,-0.0451336147588654,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHvm","CWH",0.358801450062043,-0.114687969098669,0.209000312066557
"19","01015AG000512",2001,-0.355703240778205,0.409764467321791,-0.91103942826228,1.16169579769431,-0.826331907953996,-0.385702572912193,-0.513420471625679,-0.324749910959304,0.0350413456689074,0.119737869452075,0.121525805070771,-0.36502906595568,-0.652568030188743,-0.0947009314338969,-1.48335341446154,0.238362506537147,-0.556088926628356,0.227810335517126,0.645977167557577,1.19729049452177,2.03418142528983,FALSE,1.64996802909376,"CWHvm1","AOI",2019,-0.312002049786886,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHvm","CWH",-0.180721592100504,-0.0742261500124724,0.201696253350283
"20","01015AG000516",2001,-0.355234697765263,0.409764467321791,0.0626724121095369,1.02037932316846,-0.636702727815756,-0.186584937336509,-0.157854782174605,0.0546482383598895,0.443251494246403,-0.346460873653574,-0.0202980023809085,-0.36502906595568,-0.663480905224364,0.672324508453612,-1.33292875578301,0.239676440873009,-0.359262589671984,0.311018802403777,0.679191145608876,1.06255552265324,1.86220639271657,FALSE,1.52684639518842,"CWHvm1","AOI",2019,-0.0976992460455176,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHvm","CWH",0.24933437966645,0.271504192242242,0.400248330113151
"21","01015BG000008",2019,-0.702242639356448,0.409764467321791,0.21502223364037,-1.62000743770919,-0.382103104343245,-1.30906180455238,-0.928192237203021,-0.890542717107891,-0.478282427608092,-0.593004636109735,-0.930113952834554,-0.36502906595568,3.45357786505452,-1.05797007996507,0.388141480011528,-1.16016269252876,-1.28904196961089,-0.665467625899281,-1.56378344031599,-1.77206100088836,-1.51807562332474,FALSE,-1.43263547888066,"CWHvm1","AOI",2019,-1.10519648941914,"<70yrs","Low-Prod","Low-Prod_<70yrs","<70yrs","Low","CWHvm","CWH",-3.3413606467801,-0.227338852566052,1.81339053544029
"22","01015BG000009",2019,-0.725993235384299,0.397754019885022,0.390649585087463,-1.15886946820379,-0.896168460854369,-1.19779018467185,-0.679118138932834,-0.673986952387826,-0.478282427608092,-0.593718814539668,-0.868400037995385,-0.36502906595568,3.74490647971907,-0.728579997037492,0.41777801969921,-1.24274948211003,-1.16685703539212,-0.665467625899281,-0.651216040855205,-1.18722238673379,-1.32432174956994,FALSE,-1.21685470642665,"CWHvm1","AOI",2019,-1.04074329570953,"<70yrs","Low-Prod","Low-Prod_<70yrs","<70yrs","Low","CWHvm","CWH",-3.05208770110008,0.0269500243275542,2.29098904825636
"23","01015BG000011",2019,-0.362548861724562,0.409764467321791,-1.1915165819643,1.87571587950911,0.0491228070175437,0.443954241986491,0.309329109609933,0.791801540241967,1.03368692926109,-0.19443432715548,0.419510850766138,-0.084772192230721,-0.912607674707233,1.05287258830139,-0.0350834914788855,2.16007720437244,1.60252842305511,1.10996629044065,0.148443480605428,1.66886289606159,1.86648015194533,FALSE,1.59727673125841,"CWHvm1","AOI",2019,0.518238507350295,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHvm","CWH",1.51091984365924,0.994840093623527,-0.396265016723629
"24","01015BG000012",2004,-0.260002672593085,0.409764467321791,-1.28183837351584,1.77902566009669,-0.577443609022557,0.422480771483231,-0.294674901618627,0.146306671099995,-0.343293125379386,0.146206662829727,0.291118729707122,-0.2024666286281,-0.955160256654943,0.736217267389416,0.342014014656157,3.02851799712846,2.35793198967299,2.71079953499041,-0.0693279638864593,1.67108380219129,1.90192521347254,FALSE,1.85026047143338,"CWHvm1","AOI",2019,-0.0796213032434038,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHvm","CWH",0.68163110890699,0.0702512027180813,-0.195815180263938
"25","01015BG000013",2018,-0.194180043890053,0.409764467321791,0.200158162948841,1.45176645593157,-0.101347176571824,0.477140514582439,-0.346536230697094,0.648908709449001,0.427950114536112,0.486160869915565,0.294582629337904,-0.214872394517232,-0.637808117543879,-1.18310033022875,-1.62617422873297,-0.334093908124856,-0.501829728370222,-0.464684977574989,0.660906448590315,1.3720017767249,1.95124404714749,FALSE,1.15763466836025,"CWHvm1","AOI",2019,0.506631339767652,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","High","CWHvm","CWH",1.18559115842686,0.307505679367412,0.0762631090339067
"26","01015BG000014",2019,-0.683412703552163,0.319578571616052,-0.258069929418331,-1.83570100409074,0.0232256876404559,-1.35005661187678,-1.11209031697796,-0.868210503112675,-0.478282427608092,-0.593623205809865,-0.976513426809765,-0.36502906595568,1.98799483195774,-0.9963567506948,0.275230026115006,-1.20044877942539,-1.37461001253744,-0.665467625899281,-1.65165039430064,-1.72023985786201,-1.5246933184515,FALSE,-1.49974676844998,"CWHvm1","AOI",2019,-1.16861631750036,"<70yrs","Low-Prod","Low-Prod_<70yrs","<70yrs","Low","CWHvm","CWH",-3.22122297406823,-0.376277936947777,0.858582357335792
"27","01015BG000015",2004,-0.715409200589608,0.409764467321791,-0.221761163898429,-1.79851245816289,-0.243486889813366,-1.21535938781088,-0.749499619413607,-0.913412504301286,-0.478282427608092,-0.594165521959377,-0.962956147824976,-0.36502906595568,1.89251637319575,-1.07720854230146,0.761788712710669,-1.21344655020119,-1.33150249925123,-0.665467625899281,-2.24030109521381,-1.70617411904057,-1.59597776088726,FALSE,-0.846903346164199,"CWHvm1","AOI",2019,-1.13964606007187,"<70yrs","Low-Prod","Low-Prod_<70yrs","<70yrs","Low","CWHvm","CWH",-3.02986395332804,-0.259551723708866,1.06122123496274
"28","01015BG000017",2019,0.312346831054564,0.409764467321791,0.166580943307849,1.34763852733358,1.01307113938693,-0.0108929059461993,0.0554213847335251,1.06808651289158,0.329330597243383,0.643389937118951,0.010522043748932,-0.36502906595568,-0.84083134839426,0.094902010551812,-0.951891574185841,0.526455746204213,0.0705523138832995,0.460928494183741,0.610988013312316,0.904130885401244,1.54677386876945,FALSE,0.982915486675639,"CWHvm1","AOI",2019,0.580130088219904,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","High","CWHvm","CWH",1.2684743124809,0.746196012896497,-0.580812693195307
"29","01015BG000502",2001,-0.326322171969808,0.409764467321791,-0.0110647517596614,-0.191967274079584,-0.918463066228707,-0.668761956818803,-0.45594021089049,-0.775103846377017,-0.436500874707313,-0.122643966010518,-0.385848566349337,-0.36502906595568,1.23495103858604,-0.364320229945714,0.994915352284072,-0.495266267551455,1.15411565964969,-0.665467625899281,-0.497634152329934,-0.326251110453065,-0.283358022888529,FALSE,-0.379657182312697,"CWHvm1","AOI",2019,-0.698912257745984,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-1.53859926936255,-0.313051260577428,1.20206780959844
"30","01016DG000502",2001,-0.439271598878341,0.409764467321791,-1.53810998883041,0.224544440312384,0.0562631650350946,0.391246632569398,1.38706086520853,0.757712814115101,-0.447318216428688,2.23218157376182,-0.302472201675723,-0.0451665985470125,0.318925184623636,0.493213417742354,-0.708310896241202,0.205369910039931,-0.259452967806841,-0.665467625899281,0.536844479914213,0.0690701806336991,0.541198994145856,FALSE,0.667263600897263,"CWHvm1","AOI",2019,0.51423204553724,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","High","CWHvm","CWH",0.526341557483242,1.47682203329465,0.0391643172513077
"31","01016DG000504",2001,-0.428111343180465,0.409764467321791,-1.13620305993155,0.707995537374489,-0.855505627975264,-0.606293678991138,-0.0382766534331534,0.0738405057089045,0.254631500952522,-0.278890373524063,-0.293026744759656,-0.36502906595568,-0.126161254032304,0.0826217261557893,0.0670771067240232,-0.36382664888342,0.310648212330724,0.256213712548655,-0.197220369771965,0.728679301154871,0.627987343921715,FALSE,1.18553003784208,"CWHvm1","AOI",2019,-0.451100860775588,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHvm","CWH",-0.518550055701058,0.620849371238188,0.47700012287634
"32","01020BG000001",2018,-0.256288896571026,0.409764467321791,-1.66137566137566,1.56333209371514,0.406257762944562,-0.122164525826729,-0.966536108208567,0.699749279628545,-0.375655810520237,0.636461720435835,0.00341368896035303,-0.36502906595568,-0.818272878765603,0.903717174941086,-0.920111407049122,0.870673533286349,-0.0957066680262326,0.705901867688126,0.504938348134364,1.43196624222683,1.91852081868784,FALSE,1.17930255956707,"CWHvm1","AOI",2019,-0.0841944100719155,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHvm","CWH",0.188273549985302,0.332657293994886,-0.799011123827144
"33","02001 R000501",1992,-0.600132355691109,0.409764467321791,-0.25050174324104,-0.831610264038676,-0.949168623833018,-0.955725608089642,0.260062597469594,0.20888134504272,-0.478282427608092,-0.333076758002884,-0.626873955049575,-0.36502906595568,1.54331001842721,-1.22202294522737,-1.94527879775961,-1.23040398673447,-1.14535771848453,-0.665467625899281,0.788255413891699,-0.267026946994374,0.469997114656228,FALSE,0.665557015113818,"CWHvm1","AOI",2019,-0.774681983441306,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-1.7681375300225,0.694932086471829,1.54192697747429
"34","02001 R000503",1990,-0.642325533631727,0.37387415296002,-0.491079144009471,-1.81338787653403,-1.26284842976572,-1.27782766563854,-0.741824831525142,-1.17484452542273,-0.478282427608092,-0.590166771221077,-1.00001766638174,-0.36502906595568,-0.222710060524415,-0.0734584096976195,0.320925660814592,-0.948399333675174,-0.708782193158954,-0.665467625899281,-0.0135352357462648,-0.874814924489191,-0.920561144023369,FALSE,-0.991096735036261,"CWHvm1","AOI",2019,-1.3766900822022,"70 - 140yrs","Low-Prod","Low-Prod_70 - 140yrs","70 - 140yrs","Low","CWHvm","CWH",-2.7594833769064,-0.600083024536,0.809562945299414
"35","02002 G000003",2019,-0.45844078336398,0.378928383463103,0.874074121183976,0.72287095574563,-0.175798470535313,0.106235114980674,0.247348639992438,-0.0813594820211923,0.768146446727439,0.431747039728706,-0.110132106935753,-0.36502906595568,0.514071232692514,-0.350923651484512,-1.53354235881913,-0.451183163467396,-0.599669747837835,-0.350340844184223,0.784320012275589,0.870076991412497,1.0884343165432,FALSE,-0.202205246657694,"CWHvm1","AOI",2023,0.386322714652955,"70 - 140yrs","High-Prod","High-Prod_70 - 140yrs","70 - 140yrs","Moderate","CWHvm","CWH",0.405450933008155,0.549487828672664,0.699955402317514
"36","02002 R000501",1992,0.0718365665420739,0.409764467321791,1.05799696325174,0.603867608776497,-1.3004048582996,-0.407176043415453,-0.448081451543057,-0.0290695991896418,-0.478282427608092,-0.00986353486879824,-0.430886481476364,-0.36502906595568,-0.50714869359643,-0.0746745204056712,-0.579736868251575,0.275293549333361,-0.337125656016884,-0.357410092209151,0.42237774536211,0.289680189517323,0.40453553436511,FALSE,-0.498638770889412,"CWHvm1","AOI",2019,-0.405229191726108,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","Moderate","CWHvm","CWH",-0.262172501028722,-0.280038973035422,1.09833664483493
"37","02002 R000502",2019,0.0334069822226212,0.409764467321791,0.4802477095374,0.99062848642618,-0.229351155666945,0.184320462265256,0.303616848907016,0.59499773192939,-0.254805292780686,-0.456006914870596,0.162110173596109,-0.36502906595568,-0.707193445988721,0.565945080447874,-1.33441484060093,-0.0934879381489755,-0.231674697598101,-0.0571410933232878,0.769591085569876,0.807891619780871,1.26755698328697,FALSE,0.116052202276806,"CWHvm1","AOI",2019,-0.0125762816346058,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","Moderate","CWHvm","CWH",0.74439899778165,0.310348272912594,0.332686821554592
"38","02046 R000501",1993,0.458283481905374,0.409764467321791,0.942164485779963,1.52614354778728,0.847822853837892,0.807051106859798,-0.395589642003287,-0.731148443029991,-0.478282427608092,0.694021448106402,-0.566806938889492,-0.0729197816057145,-1.26443444393098,0.666790175647277,-0.536973961375289,-0.565870703416454,0.00280667967826064,0.209677046203791,0.512464322460481,0.693144803079657,0.775018980611435,FALSE,-0.400417076305933,"CWHvm1","AOI",2019,0.370244586357043,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","Moderate","CWHvm","CWH",1.11266780761667,-0.713321065837145,-0.888898434102645
"39","02050 G000501",2001,-0.0632372280140312,0.409764467321791,1.59486625057155,1.16169579769431,1.34532567096957,1.25213758638192,0.737854487009273,-0.559315955108338,0.061390950166995,2.33583825738991,-0.140730112940828,0.105211512745839,-0.726626989154714,0.678149544580288,-0.60207133409865,0.0173762878253366,0.469541750503018,0.417613327215047,0.40857235376187,1.13732602901984,1.3471113269,FALSE,0.189616620827725,"CWHvm1","AOI",2019,1.39888873918185,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","High","CWHvm","CWH",2.01132411826159,-0.0339638268884698,-0.732318368833201
"40","02050 G000502",2001,-0.058096103824263,0.409764467321791,0.194097129972328,1.77158795091112,0.308969748786682,0.600124936555655,0.627287046639539,0.277839902433493,0.107850359929725,-0.203973671276876,0.282539301381661,-0.247144155696959,-0.550275292204002,0.789361632093427,-1.21933833130009,0.230697527911791,-0.136461314817341,1.14568390809869,0.578969440077385,1.80729937814628,2.3311092213566,FALSE,1.08432793685509,"CWHvm1","AOI",2019,0.394439284528224,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","Moderate","CWHvm","CWH",1.40919360446831,0.487356055326862,-0.137659708055568
"41","02050 G000503",2001,-0.103397707552842,0.409764467321791,1.33160082129833,1.10963183339531,0.0666491403333508,0.90660992464764,0.530601829387044,0.296587373000873,0.444476199205257,0.188452128112322,-0.171581738371338,-0.2572525412473,-0.669996810608868,0.917601288583482,-0.641354585877036,-0.0236990244421279,0.818816643802208,2.36948861786936,0.512268608177406,1.52080248741487,1.51823705900288,FALSE,0.906957887326155,"CWHvm1","AOI",2019,0.589004609604697,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","High","CWHvm","CWH",1.48282909627085,0.476300871333443,0.211068959052576
"42","02050 G000504",2001,0.0161143771182712,0.409764467321791,-0.381771414522296,0.752621792487914,0.494533415767536,0.682114551204466,-0.184533799885258,-0.325139341363337,0.214585212589058,0.848178013469646,-0.339473818618446,-0.253282139071592,-0.820123793997333,0.353981146299743,3.40116714642318,-0.474700304095704,1.53798388292751,1.21932735306144,-0.742601823746193,0.767175007403021,-0.647157381807146,FALSE,-0.058607331628533,"CWHvm1","AOI",2019,0.298529187762593,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","Moderate","CWHvm","CWH",0.668929209343057,0.0159017148539166,-0.69331664255543
"43","02050 G000505",2001,-0.109339571964948,0.409764467321789,-1.57809770913448,1.06500557828189,0.179143744872019,0.172607660172569,0.0769596145492493,-0.499998604401684,1.64474048400938,1.19997985727431,-0.25963564470514,-0.36502906595568,-0.705366612402046,0.213680447252937,-0.316892578198105,0.241611962234402,0.272745490576872,0.971154857279611,0.244303459143935,1.02998223275096,0.986009402149495,FALSE,0.306191774270973,"CWHvm1","AOI",2019,0.499504781686536,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","High","CWHvm","CWH",0.734747670636759,0.72519073962915,-0.743559301628118
"44","02050 G000506",2001,0.435440556126351,0.409764467321791,-1.66137566137566,0.737746374116772,-0.179077206359698,-0.155350798422676,-0.232800279930665,-0.435100324872689,0.27647093910532,0.0432723239647818,-0.0384665830312868,-0.36502906595568,-0.467095228755736,0.393268701840516,-1.01704063918302,-0.635059060104189,-0.48132092555332,-0.265098888133975,0.457899200630975,0.581359194551377,0.97621485801081,FALSE,0.461003622218483,"CWHvm1","AOI",2019,-0.293816539782061,"140 - 250yrs","High-Prod","High-Prod_140 - 250yrs","140 - 250yrs","Moderate","CWHvm","CWH",-0.0676988693322432,-0.0540345996861759,-0.357327772654753
